durability,undying_id
7483079,6070
8757785,1752
3701091,240
1268372,5365
4227387,6684
5624826,4526
5294227,3154
7942672,5791
5933562,3140
9831407,4601
3885302,5594
546984,4002
7200642,5958
5920932,8897
4527458,1432
52604,819
6735735,4015
5685763,3809
1146145,8340
9732312,81
9595487,8368
4761405,7365
499442,5521
436569,8013
3210333,6800
9707753,5855
541535,7692
3213682,5110
118731,98
6119589,9907
5081517,6846
2904247,7455
9170048,5337
2169911,125
7398630,2395
7811171,4715
1247711,8856
9360778,707
879639,6938
1669253,2165
4573370,3998
9855554,6529
3225199,8059
8872920,91
9217002,8254
4610216,8179
4243511,4428
358486,3333
801414,9468
26371,5084
8536348,7423
3791348,9602
42330,1486
4910843,1665
6593342,5011
2648896,513
2645697,3709
4124533,6923
4103455,5860
9166951,2218
556648,6965
4733449,4473
3153839,2101
8831335,2538
8133892,9622
4613815,3629
2134911,6840
9279290,4805
8326084,6447
2599461,9939
2441373,4109
8244103,8534
1295915,8349
3220451,4142
1336825,6125
9000783,570
9713946,5190
2372934,7168
4260751,9336
6940115,6106
244716,1264
9652724,2881
6599997,5077
6814249,1390
9441258,7599
925736,6803
9524367,8021
1663195,851
1984403,7190
7788117,1352
446811,9464
8943143,6860
5916747,2539
6337753,7805
2495676,4319
7949142,1703
8946168,9603
1926169,731
6184108,3873
497745,5250
5550337,5597
4687965,3383
1853621,5288
4499516,160
1931839,5172
5730371,6244
4354389,8644
4200943,5146
7109991,7418
4133701,4765
2142318,3899
1149003,1739
9169878,9686
3220538,5795
9375954,3336
6864975,2684
3746083,6142
4967102,5611
6914169,3007
9305426,4278
1273484,5374
6415938,1467
6329404,8306
124441,3847
3013459,5507
4495570,12
3087527,5174
8629525,9843
7396290,8100
8346216,2639
4872307,8978
7689982,6307
7319516,7095
637203,186
7412462,2688
1002313,1652
6046268,5066
8279334,3622
6843372,2425
6062164,7666
4806532,5167
1398807,2023
1095150,5158
5037286,6761
7840847,962
5835036,3581
7272815,397
938682,9027
6904429,9817
2794340,4777
3827381,2332
4283835,9742
5900477,3603
6214627,481
7410452,5512
249949,5572
46454,6596
6575414,2216
3968148,440
8091595,1700
9837002,54
7444319,3908
1631138,5937
5369806,252
6924069,1188
5157485,1564
3523275,4853
2872673,3455
4450553,3119
8269218,6083
6686779,9372
884866,1151
7603676,4463
1034112,5226
9723450,6419
9376263,3966
3153326,5820
3865294,3289
5099854,2386
5245367,9921
9683735,1934
4475368,6598
4318385,7444
3284653,7747
1717709,9384
9375098,6416
8472521,6723
3640581,3451
8006846,1919
3889448,1264
5927513,4027
9080166,1184
6560345,1713
1202237,9144
1792483,8388
642993,8255
1056764,6547
765034,3471
6315738,9457
213787,5858
3312474,9874
3796484,8007
9058816,1193
7632510,5743
4686713,2731
6624306,5296
7018638,8958
3946554,8433
8819347,2115
4028557,2187
1393149,1208
1912768,7678
6484424,1698
2652745,7140
951221,371
9405880,2445
2475488,6989
9340505,5920
9539237,8519
2420617,5360
4306788,6771
5162368,4024
665874,2097
168884,7266
9579784,214
4958649,7485
2817525,2298
3511199,344
4986357,3481
4484632,1531
5006128,3933
800432,8091
7206769,1307
9566940,8649
2846996,7284
7154332,9908
5327521,3977
5790726,9049
5597624,2955
9377743,8935
5471336,5182
8617808,2289
5977872,5272
1826023,5126
5040456,7593
7155489,723
8623050,2153
1310820,5454
3935118,7092
2560286,9568
4385767,9545
8766373,929
5042668,1623
7045635,2566
4586279,7559
9216157,1372
4791024,2304
1586065,4605
4957219,9310
1812924,1987
7113313,2850
1863050,3532
4380833,3834
2524532,1401
2268131,9447
3735456,3431
1103475,2
5043223,3444
7593056,2022
3468850,8685
1556026,1859
6412953,9355
6767483,6411
2727425,4892
5498245,5401
8120965,1625
3223930,5512
1619369,7549
2222105,9232
2492026,3717
8343681,7368
1677866,4953
3878313,869
1918941,882
8936317,5261
1132226,6199
8215742,1894
7771954,9858
1159713,5907
6464549,1418
8517273,5660
8368774,2352
2083939,5361
4619981,6371
6188769,6642
6488710,8868
4123299,1554
1953305,2894
10612,6860
1890239,4407
1479134,5446
8563484,5618
8833149,6023
7290436,19
4118081,9602
5565078,7491
3883932,2973
9016909,9910
491964,2748
8750403,8851
7063324,2642
4666234,8579
7485445,7932
9793396,2049
3996945,3121
2430169,5076
9921372,4101
1602314,8591
7084905,9967
607674,6375
486582,8253
2199102,853
6273577,9499
6419906,348
2324220,4651
6535121,5153
8727298,4250
7765613,998
555924,5834
7063661,4377
5724366,8792
1549008,4361
103348,4857
8939464,5651
8806362,1827
7858605,888
2032010,7629
5649817,8944
5118534,3614
5566816,473
1102837,7319
239155,6666
9132771,1157
173364,6177
1370397,9652
2369468,6578
4616973,1980
9666755,7934
9685473,1084
4245088,6223
6085408,3069
1912886,6206
5327309,555
7966508,3668
5709518,2232
9762743,2926
2837337,2823
9142107,3707
2128448,5179
742716,6492
9967120,4201
3338708,5650
623081,2412
61080,9372
6273684,8751
9118540,8161
5773588,8130
657513,7317
9713600,1237
3781803,278
4793532,3024
9236852,8998
352339,5912
4105845,461
543398,7346
9759819,2358
1580967,8218
1316037,9137
4679102,6369
1065637,482
761066,807
701007,9874
5030759,8307
7334434,4595
7470222,2278
1469779,3416
2482341,3856
8852846,2594
7813717,5310
1182062,179
9873999,7991
5526086,7973
7007234,2459
1574180,6465
396583,3956
4728336,2937
2237609,784
1968215,3148
2187414,5877
7174136,5699
5800516,2188
7306468,842
9979138,1647
8859298,8692
424828,849
3777383,8585
7755530,2931
4130138,7880
6338534,220
6976836,130
4711933,5911
3137261,3382
2174389,2303
5653188,3907
4135590,7756
8844065,2812
6873930,7113
9542717,6883
9534995,6756
2602907,6249
3116060,3473
1888983,7669
7970318,462
9766341,9247
9219602,2591
3288813,8911
6668271,9837
7635292,5804
8739877,9106
9842117,7367
4555295,2266
6379642,6446
8706995,6962
1739012,7199
7880836,5999
7694821,7984
7648796,3436
2899286,3657
3729826,6831
5689067,482
7823263,216
8127537,8915
9136551,96
7722404,3804
8674991,9535
8578699,2022
4624671,3248
9409969,9495
1436160,7909
170436,1989
181975,3555
5821194,7292
8064188,9373
2682202,2549
4986772,4059
9998708,8524
839305,5710
7299195,7555
2087194,6708
5341648,9365
1187005,4092
7810862,5376
8923391,2988
7558945,9499
1255975,2558
453214,8734
2431200,7744
8045708,4394
5440164,8828
8130506,7967
1020013,2343
8543049,5663
5679255,5176
9367413,4726
635116,4014
921345,892
2563553,6299
6884544,4406
2424044,8836
3071268,8476
3375815,6976
3047027,4584
2008823,978
7999213,146
2302628,8823
5755454,2413
3149398,8679
6140316,7535
70271,4545
1194542,4713
8623668,4748
4647392,8024
916821,1946
1457675,4201
4387770,7719
8509777,1019
2656536,9697
4390284,1393
7525423,3827
7440303,4349
9888392,3963
1647390,2991
6579717,9751
9323730,3466
3466605,6033
4293421,9530
2943373,9164
5838984,1941
1204909,6652
9967198,8544
2373869,6243
9780934,6327
506749,3132
6949051,3550
2896006,1262
941252,9230
7891777,9698
6811771,2398
2590311,7180
5558356,3045
9239387,7826
118301,9349
8002065,3481
2786830,1211
2412573,5238
889537,1198
2971289,5511
8574915,1313
6297864,6082
5343264,9651
5587754,8315
6359365,6056
8134939,4369
336446,5937
1741649,3883
21674,721
8026279,6759
3227745,3304
6503013,4118
5930078,2946
1980691,3452
9205036,3195
3311151,4045
6010713,6702
2276487,7609
7959149,5908
9522637,7054
3969383,9918
6932907,6506
4862849,8442
3379427,5658
8788954,2718
767231,941
1514800,6765
3064781,8827
3719255,107
8519370,8040
8030722,8540
5524323,5460
8909954,9475
5342272,4124
7302757,2976
6876972,1270
4697706,855
9982152,4119
8337534,1946
1307893,105
7289710,2933
8213718,8335
8786977,2593
7964631,1554
6107092,9906
7627673,3696
1762808,7742
6347618,2917
2196760,2012
4438945,6231
1505301,529
3666558,5425
6237698,7021
2451465,3815
3978475,9022
5569797,9705
5310518,4433
1263576,8908
5894983,9718
5718508,5588
6155531,6809
9937985,6664
4868061,849
2530250,4809
2562987,3857
5212424,9439
9438459,4471
6049510,6459
644383,4295
9978258,7376
8098431,7448
1891160,7837
5672341,1790
1375755,6866
5090301,2510
7247462,9902
7144269,9332
1298221,9604
6946536,2698
2028559,5297
4741074,3792
1763291,6744
5021369,9295
4048678,1799
8787495,3164
5461300,2650
3724782,8529
3278534,5701
5082193,6196
3053615,7829
7585924,3010
6744737,6100
9434272,7641
8315142,4461
2590962,2656
2296826,6073
4731806,6888
1100979,5001
9715803,8230
4790418,7128
5418001,3957
786675,7713
8395085,7323
8328265,639
9002714,2816
1503668,4708
6646820,8283
6698833,6034
8215970,6701
9553440,7625
9097288,3888
8009976,5881
8957461,1875
9794893,9437
872327,8668
1999878,7778
4823503,4471
160700,2728
9904622,5400
2634203,5663
4556316,9897
9531259,8580
6800180,3905
6014175,1531
7236968,413
7146999,2591
6596338,2996
3120465,2369
5706582,1538
9220797,4942
2435404,1229
5233477,583
7356204,549
5557137,7302
5810345,6459
2726895,8388
2958417,2288
7850246,8989
3321945,4740
1597143,4780
5018818,1163
4194128,2260
6626052,7595
7260929,7474
3757280,3030
6985655,905
969501,9527
7452044,5145
6038228,5232
9517684,6028
4890339,4519
8101133,9747
3467275,1218
9404004,8086
279148,7611
3744366,6889
8434638,5866
3136021,1441
9401447,4415
2181351,9751
4687418,2024
9256249,7016
4975250,993
1827908,9314
5014316,293
1155000,9413
4018383,9128
437334,6071
5835346,1931
3461095,4601
6856037,7483
994991,5530
119819,1657
593667,9362
6208492,7769
3060819,8447
4013275,9777
5318200,6839
9844180,6985
8792926,2697
8557873,8340
6265873,6587
2808726,9488
4224003,5537
1661196,9336
3662178,8163
7275371,1447
9157167,6349
3321382,3571
4972972,4502
7573411,2777
6696997,4659
6179951,3661
2177822,6507
7981949,518
5636989,7316
545712,7243
4118458,3551
4862737,1719
6006085,6692
208602,8356
6438213,347
9059005,8911
4679485,9721
4242494,5157
3556085,5687
4224496,6210
8122838,7377
1053453,9125
126811,2536
2432297,4550
1248983,2313
3901561,2791
9135505,299
7858721,1239
9041569,4336
2956690,4811
4056058,7133
9354240,6952
1122385,5011
9890874,4013
4533345,6373
7570075,7156
3281652,102
9291482,7410
1408426,8014
1654521,2927
9570621,7724
7740444,788
8133002,393
7898802,8203
5172115,9687
651060,376
8998088,4210
5007260,325
3192719,8488
9015208,1537
4844898,2277
1612800,7950
8756533,6185
9185965,8554
3314962,2305
9176151,2900
832031,679
9891477,1399
1064141,8527
2275554,9809
5016497,447
3707272,9278
3144780,8277
4430556,3919
9658926,3432
2468414,9942
2167645,4991
7546442,9886
7240979,3586
3322723,8263
7605118,8830
7656588,4451
3857834,4414
9519816,6943
7572573,7268
4219941,4078
7898766,7991
6556923,1174
1896266,3053
959858,4678
1576678,3849
6772252,4214
4112497,7232
6185537,638
2281634,5833
6288425,9173
2116918,104
5995264,8777
7435027,5960
2290258,7898
852302,9016
5050286,8236
6753041,6308
2511486,718
806405,5532
9058552,5943
5674522,2691
5895918,2016
8475385,3040
4560455,4181
1013487,3140
9907274,1526
3787050,6948
4249315,7689
3014125,4688
93846,697
6653366,5125
2353822,5132
1068,202
7349086,9715
1295138,2008
9395659,318
9523567,9605
5472926,6436
538283,3185
2569041,6128
2331853,373
7537471,1106
1526345,2418
5029142,8573
7878844,643
6625805,2468
7880563,9558
8493210,9849
3024280,599
8019074,3151
5250125,9615
5598518,2361
923468,1649
3838235,4193
8921226,6685
1122963,1906
6976293,2573
8459450,1
3875990,9477
8932721,4045
3869780,4307
9849934,4422
8376245,8036
3327825,7949
7723145,1856
1778796,5774
3855187,7998
7452525,9544
1084232,4009
474390,7251
945331,9700
778615,8727
3506865,6575
2226010,9594
7474744,6961
845343,3944
3148020,537
2493007,4870
2689522,5319
6572281,9864
3566797,6331
6515664,5590
9660443,8262
1705769,8063
9065055,8782
4504049,8190
4559305,7179
7133583,89
3324747,1096
8081875,9381
8236783,285
9553742,6235
9683567,9486
6336035,4345
166138,370
3644978,7416
3567726,2299
8821496,8787
3005061,4782
9214305,5432
9382806,330
1607805,5718
2628070,2299
6025256,66
2911125,7236
9900196,669
2605155,1432
9825551,4785
7090222,2893
9719985,5468
5500187,4648
5575026,6737
2049321,9643
6945450,6159
3096124,8856
3484827,3956
9392522,5106
4277612,226
1713561,4035
1191047,4481
8281926,1535
1652515,5477
3933624,4421
1383834,2644
3400419,9271
4562675,8075
7772481,3381
2797326,5184
8870882,9150
8281369,4009
5002331,8238
5433959,5147
1959552,3506
6291419,3037
239830,1975
7125351,3818
7320136,2437
3309117,242
7213667,1379
1515496,2177
6715216,6367
8219114,3999
6011447,6466
9577172,7135
7913151,5718
8302884,2611
8068809,2003
3843422,6531
7657257,967
2329629,8868
7345737,1468
5621232,6028
7150628,3786
646450,9476
5901879,9713
9208258,4878
7512272,9975
8398896,7760
475366,1916
9085926,9621
1386762,2155
5033001,2236
8409772,1361
2485895,414
5891924,6944
4279737,1750
7217656,2444
2012774,8091
4332212,6244
9786976,6403
3081369,5065
4502701,1617
749425,4322
231292,9820
6133993,8974
9786576,565
6141618,374
2171859,8450
8910194,523
7817488,4325
7373127,2766
7400533,6912
5544726,1378
8756314,5255
3325086,4504
6593718,4211
4735318,2734
1737537,6228
8869524,1534
8563755,8470
1814096,9829
8916148,5127
7790817,4557
9302080,8390
8268016,3325
8100905,5413
9083414,2153
6798666,8810
5861272,1465
4804668,2503
3848047,3341
2296969,8691
7925101,1424
7407929,548
2394171,2938
5856060,2062
4268275,8504
9809291,558
9255150,4565
9523042,9180
9294718,2218
9112875,7921
4737738,7371
7382715,2394
7631030,216
8336412,3825
1421210,1929
8832798,7609
1500437,7162
6425055,3878
921792,7924
214784,8231
1940089,1508
1603680,2367
7134076,3072
8221716,4169
4333737,8738
103094,7802
5618576,106
7105558,8770
8359951,6200
7650181,7948
4927461,7183
9622068,2968
8394393,2572
3372313,8001
7042580,4893
4401822,2477
389300,6319
395889,3252
1776495,61
8461917,1198
4764316,7671
5896153,2547
3802780,7131
990495,3838
7090688,6390
7201391,5745
5798098,6082
3493989,7890
4087840,6743
4224295,374
615276,4288
9728715,4714
2550598,1708
9235586,5477
5930052,3927
5435739,9742
7551881,3792
5908366,4999
605832,8136
1802253,4059
1258506,1519
4511860,3430
8728294,7748
5649327,567
768673,7007
7122398,9678
6046945,4499
9018635,817
5521560,5856
8984570,8232
603387,4243
50567,8404
279848,2161
2352664,7522
5319633,557
5283976,3541
8264935,6343
9189967,6915
1331250,1429
237036,1326
2949087,1580
2273507,7619
1298403,7005
9609545,3348
8470738,8372
9881276,4155
3816944,5659
8275564,1848
9093228,3881
1626753,5473
7749004,9115
8787505,1030
5906163,4735
3329187,2231
8288236,4076
863684,773
4911138,1211
3697983,3064
7249499,8846
5437430,8740
7618050,1564
5759921,1072
8852273,7500
4525222,1549
8907944,242
9098569,4776
1663342,8125
514450,6722
825358,3464
7066960,5156
1297678,7234
8831621,5173
9560381,6599
3009340,5366
222873,1004
338854,6755
8941657,7119
7462411,5069
493863,4278
8092151,8681
9724739,1684
3993345,6067
547940,2503
5495546,6634
9816302,5414
3339238,4511
9690141,6491
9836390,958
6972518,1064
7766361,8600
1172044,1590
8652503,344
6264649,4907
9725858,9869
9883914,3100
2410152,745
3192852,1712
1739840,6336
5047076,4812
3465562,8654
656308,3561
20970,6392
3855293,3509
9139331,5968
2627834,8826
6366731,7931
8411879,8136
3299436,6152
9230975,4949
9143572,2118
8240927,7291
1891187,6273
9904493,6982
2753611,9962
4405787,5583
4250970,8024
5989473,6150
4433778,1167
915384,2813
6247947,3554
4361680,1235
366848,1677
1440138,939
5109060,3435
7756320,2010
9678165,1835
7041751,2506
4397772,1339
5957469,8584
4448461,5298
1393257,4980
858687,5040
1560934,7412
181544,5675
9689817,9937
5514464,4428
3664161,2682
5841303,7520
4479549,1874
7879631,1912
4827635,1737
9342012,5548
9487641,7988
1439776,6164
6784117,3770
5982863,3435
8263147,4336
7462183,3030
4808999,2176
9330145,1211
4681945,781
5802823,67
9649376,1619
6073626,2436
2078936,6639
9962825,7065
3247365,2740
1840572,7803
9328823,2829
6254416,1605
1557819,8251
2384308,3010
4951387,9704
1082588,9092
4923607,505
7249783,138
6465676,4955
7959528,7348
7498938,8919
9370590,1234
4274667,9376
7481568,319
6413793,5684
6794508,863
6017810,2720
3859982,5999
8559944,2694
4237877,2305
2859140,407
5484168,7065
7105390,7615
3596291,2851
5066175,7217
7099445,7954
9819260,534
3760627,3903
4403294,9771
6710974,2152
5480364,3208
5391541,5188
8095977,837
6400973,675
6170410,9072
3020696,5833
3073505,9611
7592037,5492
790268,4040
7037782,4069
3212448,3700
4458013,9954
8175503,8971
395054,6784
1305400,693
1779581,381
9381861,8516
6350375,8683
426078,7988
3472470,1581
8807271,9016
5761623,9315
9496707,7470
1507166,732
1142589,5628
4078158,7166
5148551,8482
7192874,2675
7549267,994
5602522,743
3650686,1035
273846,3471
3813475,8731
3251750,6283
637857,904
8546533,590
7761670,8786
7559514,2303
2358530,6472
1264465,8813
2869667,6078
6913152,2366
5902371,2660
7169912,2450
8848204,8752
2348000,7936
9527583,1707
679479,6650
6351875,5200
8481308,7295
7597908,4915
5109448,6907
7385226,7511
9762881,9500
1613917,8162
5001821,1445
7885977,9632
8976619,6675
3520427,4121
951418,5597
8140159,5233
5047924,717
781556,2989
4087576,1308
58701,9094
7773585,9202
2018579,1686
7853907,750
7835263,897
8854213,1004
2483643,681
1128627,2923
1135125,5324
8714898,7568
5962153,8781
5143775,7947
4695674,4398
4381428,2587
438451,9139
3372140,1718
2525728,8551
3594492,982
9292972,4522
9042635,6124
6276334,6145
2837660,8077
6995035,2929
6180803,652
5993616,9164
5311530,26
2347693,9271
9502307,1892
4835980,5549
9822623,4488
5066900,3836
4900860,1772
918516,1538
1495462,7270
6878657,3324
8664999,389
4998606,8996
6006763,1414
7820495,1669
8966838,4592
8141394,5262
6572975,2634
8785010,4289
7195623,3799
3051666,2701
8771209,3188
3824097,7060
961245,3705
8509348,6150
7328550,8439
9154379,5704
6483239,9775
9901960,9061
3293591,7556
4069046,701
1774414,8473
1912484,1812
4416832,3639
5297054,3768
2247581,9467
4190928,1861
2753750,2931
1843652,3455
6230812,6718
8769106,4644
2558833,401
7368154,4474
8763108,604
3547065,7805
236880,9875
7803179,8250
6973188,3561
1485711,8854
6264567,8814
6484436,6027
7853940,8888
8576157,53
3362212,7208
4476914,1262
5912569,2153
3756348,2045
2572822,6790
9388662,8759
2903790,756
9740702,790
7217794,57
1909557,4442
3111376,6509
8882626,6780
4865834,5311
5389270,6345
1573760,3872
5616964,7679
9445213,6605
3091429,1983
9631750,3995
2843501,4228
3501691,3214
1612451,463
1863595,8174
9343352,5082
5932819,5126
1293632,7092
6619641,8470
2142025,1849
699982,2225
6551022,1791
7613566,2760
4835375,6719
3125672,1030
4150160,8716
5105820,3376
6736826,7613
7815926,4862
6508542,6752
1164143,6907
9391485,134
7190711,6612
7004297,2726
713478,8690
1699977,6037
4283720,7077
3907485,4364
6838117,8314
6495812,4813
6803240,4615
967155,8115
8311470,1567
8562884,9158
7441053,2520
1758874,2842
5268714,822
5784838,5232
1376214,8939
7506690,73
4619140,204
6183009,297
9304548,3531
2096052,8937
4872755,7256
2431981,9928
1199840,3526
7640687,7452
4606109,5498
6162997,7944
5609735,1169
107297,1366
1700783,7279
5519952,2253
5985734,8554
2221808,5883
9825859,7742
6427828,2741
5918233,7479
3567003,5740
4737239,6607
6775590,2668
4999211,4991
8495549,7365
7441074,7547
3569536,7695
107559,1143
5024979,8973
4626528,9535
5120626,5043
2615191,3244
6401189,2204
4905331,7861
9368460,5774
408765,4277
6791669,1175
6316603,5742
4498014,7485
4146826,5670
7879348,8135
6466984,812
5383448,4644
9487930,5632
6144759,2094
1438675,8587
7816471,3931
3591816,7241
2204117,4990
5457946,7221
8718306,8465
540878,8033
2833404,98
9484257,2901
5155194,5148
1827456,2043
6935743,6052
8631301,1907
6911529,9204
7629512,1179
22720,4663
1340255,6221
6446229,1578
6882975,8657
3788796,7276
5082396,940
33000,93
2129310,2639
7953555,4600
6874758,653
1906641,3508
2592211,9955
4325722,1469
7184547,9499
2042695,1450
146096,3461
249308,4283
7363452,121
6048936,5700
7680132,1351
5155193,59
4000092,4884
3203699,4815
9981320,1555
5090410,1012
4604625,6777
9430023,4977
231125,614
7685246,4145
8188142,465
4709924,4314
7933314,7517
7303658,4017
2764090,2538
7267239,2519
7705659,7444
4764227,3608
3056480,4942
5955791,2269
150282,6171
8084930,5408
2103329,1357
9533153,596
5475692,1876
4795278,1777
2766951,9251
9726403,349
5585623,5671
710105,1216
2484029,6920
6545084,8996
4696906,5307
3877148,104
6487351,1849
3016108,2371
8602289,8771
8637146,1719
8800582,8307
6886536,4309
8460490,8553
9921616,7662
3476210,1773
1772231,3380
8706631,5456
4032295,103
6069847,8432
6013058,1731
5557963,532
2064167,5666
2575900,7709
7372577,4000
5529894,8478
4925577,9965
5159141,691
4056629,5083
4356672,6061
7985522,4949
2733582,3222
679888,8643
2390263,2992
3095411,8137
2633964,8281
6290546,5459
37384,8690
5242911,5569
3308155,9104
5762634,1382
3976842,5919
6470375,5926
3112017,5397
5002824,3521
3710757,4919
6631801,6543
8369299,8603
1515599,762
2764389,9253
2482487,2124
8712690,5656
8334829,4791
2613036,2475
9636732,8581
7768160,3205
5656916,9766
8995360,8642
1353337,8885
3074026,2626
5056745,3381
7380900,6334
6112132,6669
9387324,3072
9136356,3630
4832311,8735
3947816,2728
8281367,339
2687230,8538
3303002,179
9767939,9517
2657039,3975
5960234,3904
3913436,1930
1814230,3798
1773146,2727
8656534,3608
4000234,2763
2559509,4839
3860906,5055
8296154,4542
8744375,3389
6597308,4233
5380973,7482
9021889,7088
6942963,3333
5076848,3656
1958246,7114
3071208,3549
853160,1542
6606671,5996
5329438,2689
7507383,2732
7449926,8706
3763903,1824
7333725,4857
9473217,8163
3750854,830
4321955,9515
9310718,7041
5599886,918
3577805,7234
2546026,53
5969436,6471
1936316,1812
3901990,4289
2073181,6399
7694365,6121
5692796,4368
8743870,21
8378492,9664
6642011,1169
3188902,9428
1866804,283
4718015,7689
4544895,3701
4733822,518
9430007,4924
3060954,9682
9725209,2665
150246,9570
7531928,3946
4999058,7299
6655730,4520
1163766,4398
8204990,3885
7066861,6028
5581044,2
8907109,891
7857258,8379
2191757,3408
5793628,5987
8256791,617
5435098,7920
5873696,2417
5915118,5883
3919138,1194
4424402,6219
6974755,4982
5842186,4492
9527650,3569
4655746,3965
6146738,5345
100062,8599
7767236,9776
7400971,7819
9900366,9411
1321257,2123
5111616,7547
7891701,4705
6204132,2330
4672925,2932
1587556,3400
1871033,8827
6864244,4321
6039428,3365
3015601,6056
5600230,183
5178937,5308
2035202,4060
7590233,201
6544497,8644
5597933,7437
8592526,6970
755148,338
4247256,383
7273283,1797
6696585,81
2566779,3592
2238403,4339
300889,8934
919659,2823
8630280,8136
5173041,1855
7999714,5212
4062633,3233
9261218,3568
4068719,1727
4923779,5840
7001707,5150
346555,3944
1557229,3665
9468421,3950
4860355,3010
7987179,7942
7031091,724
4575447,5350
9809763,8754
8530916,8828
7884841,4985
8310197,7620
5325399,4539
6829946,1929
9867145,2667
9984603,7766
1691029,4024
4012179,6175
3987453,792
6352667,6966
4406005,4766
2431645,2683
4685822,4973
757857,6820
1234990,576
6419765,2362
1901507,1315
7999773,6978
1179632,4920
5701143,9053
4450639,1114
5496156,3558
2934622,6537
840377,5583
9525248,9792
2032345,8861
8242652,7619
1034876,1065
6874235,1138
18904,9791
1878348,7530
6515272,1420
1593302,3179
1987763,7206
293977,5107
642136,4609
9003727,6426
1660780,8623
8762867,2664
1674612,5521
7912222,6653
1031319,1696
1335559,9297
7610415,1184
1123970,41
9742213,9246
7848601,2785
9053752,4437
3195282,9310
2147830,6590
1782974,6816
1989355,466
4196708,8734
4911759,2895
534003,5146
3600375,9606
1395233,5488
8492259,862
9269551,3117
3126673,8443
1519022,7805
556060,3041
8430412,4544
1748827,6401
7585410,807
9469643,421
7050815,8363
4442055,8455
7906334,8162
4022887,9013
745690,9488
4185548,2254
8045671,5607
6047576,4936
4878069,4234
9585706,5659
9090656,2999
6561568,2724
8631002,8025
2293904,4804
8015913,4385
7199426,6117
6463336,2785
730596,7130
3899795,5510
4061524,5932
63333,3809
6070940,6905
8833708,2981
3566261,3275
5900525,5943
9796802,2849
1764516,5470
727960,550
5443203,9887
4575539,7788
8931926,5307
3563314,2459
9722280,9019
6877567,4121
4809961,7602
9597678,6459
66946,5477
1954918,2140
8253719,2573
3642917,1695
9485028,9024
3230326,4183
5688328,6099
3603856,7011
5616923,8540
3877628,1235
7195174,1681
7407738,6812
1726441,5358
300998,7763
3215352,5985
4875108,3088
9174687,4893
1389385,5376
330055,8910
7819646,8222
4294870,3705
7001144,4571
7275160,862
2182930,9847
3652925,3254
4282120,1499
48241,5782
3353069,1581
6967680,8103
8002913,4247
3467243,9408
6837763,1974
230027,5277
3590901,8545
1890961,230
4017697,4936
8636537,7163
6606076,2117
7207626,5575
2092219,503
3255486,8341
4042749,587
1061865,7587
6904656,5689
3955843,9023
3684352,626
7703494,3394
7332868,7748
7679624,1735
7904667,8638
9062754,1070
5783702,3928
6120225,4649
8424532,4426
3872230,8666
1027766,9383
9838698,3338
9239800,2914
3492956,9980
5495744,2790
6901502,4625
4137706,9188
4103,6731
5073466,2252
3577286,5989
4363475,448
4734071,1203
424141,8408
5131032,7273
4450848,7668
1821633,5684
4096304,2059
3170943,4746
4843664,7016
478457,6543
8952536,5179
9696544,5109
2116116,7760
2195595,2890
8603743,8078
5655869,4539
1282949,4773
9892488,1376
8129040,4230
6576707,4649
4920150,1282
4348236,5265
7546330,4191
7306231,6428
6805997,2155
2457782,4189
8666222,8805
3066870,7368
4271155,9215
6538543,9661
5398974,8429
7650079,4302
9931261,9779
6052088,7237
7679035,6062
7675870,9723
6421882,7397
3412940,254
6765417,1955
1401264,7742
5418055,3184
273087,7789
4089653,3160
7245741,2054
3956413,2893
5800189,4128
9516477,6509
3152512,4303
6394366,8546
1144287,4549
8206384,8891
5170811,4251
7437537,2016
1008777,442
8058780,585
1280872,3332
9796924,9894
9855921,5629
9314452,9869
8351207,5535
8879852,3735
7604471,4846
4201453,7952
3253897,1037
1800580,7636
3132247,7545
8941399,517
4534129,9724
2457878,2872
7586926,5254
2908954,3409
6572268,2955
6397784,1493
8724425,5671
1605271,3077
404146,2964
7055442,1465
4047595,2476
7609556,7999
2012658,8613
6442055,8113
458467,6658
5017893,7170
9483981,3085
9087203,7412
790073,5217
1227288,2784
6178904,6332
1948503,2796
7984125,4240
3756272,6967
1148470,6025
8580528,2056
9940921,7669
3377075,3100
7471910,1871
8258792,8857
9180256,2086
2434427,1750
176862,775
5019318,6990
9156495,4653
3184847,7027
8376167,793
477900,4033
9135855,1626
9736220,9531
1429307,1329
6009039,9304
6045416,300
1526148,4393
7524488,4248
5873789,309
1059532,7797
8689067,1467
779039,8016
8191967,3538
633318,1197
8036456,5415
2942042,2658
1100255,4218
4042087,8915
5643830,6229
4200583,2468
1080316,2767
1407987,2708
1796176,4844
3917240,9457
2323608,7164
3954462,3227
3538533,5788
3250768,6969
8188989,1875
9497904,3977
1941340,8992
7887403,7021
9158312,5079
3856378,2496
4596418,7987
2380899,1747
6215856,965
80233,9240
3219015,7641
8351635,7467
863784,420
5432470,2275
6894949,4535
4622669,4599
4292220,7517
753620,4808
8287341,3942
1860717,6866
422782,9198
3548627,5064
4490614,797
458663,4842
3316352,3436
1997144,7565
6240875,5830
147144,5005
5147554,8686
4487009,4607
116019,4943
8594007,1805
6152370,3662
8204028,3927
9166206,3478
4932967,934
9798472,6383
5998371,8741
6369084,7801
6915155,2712
9846609,1140
5350326,7588
7348517,2063
2190137,7659
