character1_id,character2_id,user_id,fightexodus
4129,4044,6287,Draw
1945,6255,2991,Win Char2
2370,8563,5545,Win Char1
5961,7710,2080,Draw
5282,2271,7602,Win Char2
7758,2016,7978,Win Char2
9187,211,8340,Win Char2
7465,6683,1537,Win Char2
9242,9690,6058,Win Char1
5189,2139,2229,Win Char1
1955,3466,9853,Win Char2
4643,2332,4099,Win Char1
6141,1009,453,Win Char1
2730,7263,7215,Win Char2
7124,5142,4599,Win Char1
5844,1859,3717,Win Char1
6195,876,1569,Win Char2
3606,5940,2784,Win Char1
8128,1248,2942,Win Char1
8638,8883,220,Draw
6440,7214,7397,Draw
304,5046,3798,Win Char1
3523,5029,3863,Draw
3970,5856,4406,Win Char2
7024,1832,6607,Draw
7583,1829,1914,Win Char1
511,9977,2734,Win Char2
7498,9450,2906,Win Char2
6367,6196,1691,Win Char1
2743,6463,7076,Win Char1
1081,2438,5042,Draw
5087,1896,2709,Win Char1
2345,3119,4884,Win Char2
1654,9031,6239,Win Char1
650,8435,2000,Win Char1
9508,4751,4476,Win Char1
5221,1950,6966,Win Char1
3036,6997,49,Win Char2
6588,3062,2211,Win Char1
6596,2503,1308,Draw
3343,1583,4389,Draw
7154,3420,4879,Draw
4737,4649,7312,Draw
3637,9418,1986,Win Char2
317,5588,5711,Win Char1
6145,1770,2781,Draw
9025,5603,4844,Win Char2
4432,2892,2597,Win Char1
2809,3684,2429,Win Char1
1184,7401,8350,Win Char1
3070,9886,2495,Win Char2
4317,4061,8249,Draw
8141,2600,577,Win Char1
2466,2214,7895,Draw
1999,785,5884,Win Char2
9749,4489,8787,Draw
1998,5850,140,Win Char2
4201,4643,3804,Win Char1
5917,6285,267,Draw
6567,8933,7039,Win Char1
7051,3926,7876,Win Char1
9330,3336,9703,Draw
2569,3117,9443,Win Char2
3687,6054,3067,Win Char2
8053,7382,4369,Draw
4999,786,2293,Win Char2
5738,1839,9343,Win Char2
9312,1663,2771,Win Char2
7043,1870,2721,Win Char1
3805,1766,9982,Win Char2
2791,7862,7542,Win Char1
447,8975,7988,Win Char1
2337,5699,7022,Win Char2
7667,1815,9357,Win Char1
3347,811,1676,Draw
6499,1790,6534,Win Char2
6397,6752,2514,Draw
9082,6436,9583,Draw
7123,56,2432,Win Char2
7582,2138,6,Win Char2
1144,9530,8758,Win Char2
2587,2194,2365,Draw
3090,4205,618,Draw
3236,9854,9639,Draw
6961,1975,4546,Win Char2
4472,7198,3403,Draw
1150,9444,7602,Win Char2
8948,3142,6702,Win Char2
8115,6824,2251,Win Char2
7718,6264,8039,Win Char1
3629,996,5001,Draw
9269,943,373,Win Char2
6131,4635,4711,Draw
9697,2921,8108,Win Char1
5840,6323,8314,Win Char2
3094,2602,9203,Draw
2921,5116,7824,Draw
5185,3582,676,Win Char1
145,4151,3260,Draw
4145,4598,1369,Win Char1
3242,4329,6626,Win Char2
4153,6491,9581,Win Char1
9112,4209,9201,Draw
218,1592,6677,Draw
5753,4947,2853,Draw
1213,8143,7233,Win Char2
9443,7485,5201,Draw
2997,8083,6323,Win Char2
6203,7636,7258,Win Char2
7203,2397,2310,Draw
3890,561,4918,Draw
4877,3639,6609,Draw
4542,8765,6733,Win Char2
8829,6593,8359,Win Char2
2557,5995,5449,Win Char1
1294,9570,6798,Win Char2
8376,5311,1941,Win Char1
2428,6413,8149,Win Char1
1071,5060,9096,Win Char2
1192,6729,6733,Win Char1
720,3780,9444,Win Char1
1513,6864,3924,Win Char2
2408,1186,8234,Draw
2089,9353,1996,Win Char1
2125,8012,7568,Win Char2
2521,5833,2260,Draw
6928,7588,2481,Win Char1
3710,9293,7561,Draw
3834,5946,920,Win Char1
492,6717,8766,Draw
8663,9400,2480,Draw
5337,2707,486,Draw
4411,8302,8979,Win Char2
7854,3803,9718,Win Char1
6406,5040,9495,Win Char2
8006,8547,9940,Win Char2
4883,8533,6014,Win Char1
8783,6505,9248,Draw
2233,2153,3628,Draw
5107,9202,6614,Win Char1
2804,914,5369,Draw
3829,3808,1758,Win Char2
4817,477,4742,Draw
8506,1961,3204,Draw
5638,2880,5494,Win Char2
2517,6130,1871,Win Char1
675,2883,1169,Win Char2
2242,2858,5506,Win Char1
3590,4440,3903,Draw
6157,2858,837,Draw
915,7836,4669,Win Char2
3580,6874,5677,Win Char2
7033,6847,3138,Win Char2
2560,5328,3742,Draw
5126,2745,2731,Win Char2
9113,5710,2174,Draw
4540,496,4192,Draw
4331,7561,4152,Win Char2
3567,891,6821,Win Char1
4983,3039,8434,Draw
397,1944,8737,Win Char2
7138,6054,8248,Win Char2
2101,9344,4555,Draw
1973,2424,5816,Draw
873,3142,2209,Win Char2
573,6309,3986,Win Char2
2683,843,4747,Win Char2
255,2308,4308,Draw
3369,2256,1511,Win Char1
7948,3741,5340,Win Char1
1278,9758,8347,Draw
2545,5590,735,Win Char2
5691,3112,298,Win Char2
6560,5698,5516,Draw
6486,8890,3175,Win Char2
878,9958,433,Draw
8067,7761,2837,Win Char2
4899,596,6278,Win Char2
3548,774,9436,Win Char1
836,4363,2403,Draw
5217,3211,544,Draw
1917,625,8541,Win Char2
6242,46,3833,Draw
6977,6679,6105,Draw
2746,9996,6927,Draw
2949,5148,6527,Win Char2
6302,1018,2306,Win Char2
32,7371,5936,Win Char2
9009,6367,6326,Win Char1
583,3560,7802,Win Char1
1430,3432,7864,Win Char1
2969,4519,2079,Win Char1
8484,7448,4245,Win Char2
1475,3859,3997,Draw
7457,8170,2329,Win Char1
5766,7266,5955,Win Char1
9683,6369,4086,Draw
2530,889,4282,Win Char2
2129,8051,540,Win Char1
4228,6057,9064,Win Char2
1292,9212,500,Draw
512,1370,7569,Win Char2
7258,1239,7781,Win Char2
1971,3275,8913,Win Char2
1978,4540,1541,Win Char1
2932,2029,4789,Win Char1
2388,5422,3223,Win Char1
7256,5767,4265,Draw
3617,8938,565,Draw
357,6628,9891,Win Char1
5795,1080,372,Draw
2708,1807,6580,Win Char1
8075,5502,791,Win Char2
1126,5937,9598,Win Char1
8408,9232,3952,Draw
2809,3123,7665,Draw
809,8399,6983,Win Char2
8921,5886,6066,Win Char2
7623,8194,5965,Win Char1
3957,6285,4157,Draw
7998,9903,8778,Win Char1
4778,1781,8668,Win Char1
7830,755,435,Draw
9637,6585,5102,Win Char1
7970,3987,1992,Win Char1
884,6627,7304,Draw
870,2830,2467,Draw
1959,121,8709,Win Char2
7120,8046,1161,Win Char1
1760,4418,1854,Win Char2
2303,8421,9631,Win Char1
7315,8774,7603,Win Char1
3342,8086,5359,Win Char2
4706,4961,5536,Win Char1
84,2341,1367,Win Char2
2139,454,159,Draw
9808,8510,7901,Draw
5237,1978,6515,Win Char1
1050,64,4254,Win Char1
8518,8509,4277,Win Char1
1548,4905,3685,Win Char1
6723,8473,2389,Win Char1
1064,8125,1665,Draw
993,5897,5321,Draw
7167,4948,3890,Win Char1
740,3438,351,Win Char1
9368,6770,2946,Win Char2
1509,7449,5499,Draw
1888,5205,1067,Draw
796,4107,7051,Win Char1
7037,4263,4414,Win Char2
8260,5988,9042,Win Char2
9737,9449,6833,Win Char2
3328,8914,4069,Win Char2
26,9450,4391,Win Char1
1682,668,4413,Win Char1
5624,8659,4740,Draw
7671,3488,4358,Win Char2
9771,5438,8036,Win Char1
4756,7158,2035,Draw
2076,5127,7236,Win Char2
5410,1182,984,Win Char2
854,5411,3320,Draw
9579,5977,5323,Draw
7011,4226,4989,Draw
1665,6946,3313,Draw
5721,7226,2097,Win Char1
4935,1085,3874,Win Char1
1241,783,4453,Win Char2
8407,1424,7161,Draw
5782,9744,6573,Win Char2
1824,5553,9447,Win Char1
3799,7506,2952,Win Char1
1268,6470,1101,Win Char2
9837,1211,6706,Win Char2
5616,3063,3968,Win Char1
5353,4731,1959,Draw
8706,3277,9194,Win Char2
7984,2152,5262,Win Char2
5045,6291,3822,Draw
7200,343,5715,Win Char1
9250,7442,8423,Win Char2
5509,9222,990,Win Char2
7439,5247,1998,Win Char2
5738,7083,458,Draw
3785,2815,9110,Win Char2
6077,1324,2536,Win Char2
8369,3354,7745,Win Char2
399,6751,6390,Win Char1
218,8878,3490,Win Char2
9693,7989,9947,Win Char2
9093,5763,9762,Win Char1
8117,5458,6752,Draw
9482,1834,7725,Draw
1766,1195,7372,Win Char2
8680,7428,9513,Draw
5202,7365,2082,Win Char1
9740,6497,4761,Win Char2
3412,7595,3695,Draw
7951,379,9985,Draw
2739,1702,9918,Win Char2
1386,3259,4492,Draw
5474,4192,2887,Draw
4393,3158,9076,Draw
2929,530,1904,Win Char1
8708,7845,8419,Draw
4144,3925,5161,Win Char1
9347,3316,4515,Win Char2
3031,6490,790,Draw
1977,257,8366,Win Char1
3233,2089,3917,Win Char2
8294,1172,632,Win Char1
6982,3021,2689,Draw
5573,1811,4993,Win Char1
9357,1539,4045,Draw
9063,6905,848,Draw
7995,6085,7666,Draw
624,2553,6215,Win Char1
3826,8607,3491,Draw
3241,8483,5701,Draw
1865,5854,5838,Win Char2
9849,3139,750,Draw
7628,7673,9709,Win Char2
6210,8792,7758,Win Char1
6886,3664,6412,Win Char1
4233,385,6153,Draw
818,4906,7621,Win Char2
4828,4501,3117,Win Char2
2544,1088,8944,Draw
1717,5935,6758,Win Char2
3966,3728,7750,Draw
2682,1020,865,Draw
2995,4941,7468,Win Char1
5325,8817,8627,Win Char1
5410,823,1827,Win Char2
5818,3934,5533,Win Char2
2026,113,2441,Win Char2
8841,2117,9237,Win Char1
3774,8523,7106,Draw
6517,3928,2785,Win Char2
7730,9821,8190,Draw
7118,5223,5272,Win Char2
2971,9556,1671,Draw
1345,5730,4998,Win Char1
8411,8737,9483,Win Char1
1060,3085,371,Win Char2
3113,4280,5814,Draw
5633,3598,5899,Win Char1
4271,8852,1404,Draw
7550,4836,4061,Win Char1
2069,8990,3320,Draw
2146,4272,3860,Win Char1
8643,8026,9137,Win Char1
4873,8773,1722,Win Char2
8431,8750,3106,Win Char1
9116,5280,1220,Win Char2
2497,2457,652,Win Char2
4428,1994,9392,Draw
2822,1374,1896,Draw
4878,4393,5585,Win Char2
8068,7516,5591,Win Char1
1249,1593,6007,Win Char1
7544,4551,5450,Win Char2
1646,5796,2302,Draw
6688,9439,6122,Win Char1
2386,1620,620,Win Char2
1756,1316,9468,Win Char1
729,8923,8746,Win Char1
6033,2699,9085,Win Char2
4719,6709,9318,Win Char1
3767,9539,7065,Win Char1
4867,2130,7321,Win Char1
1094,7611,6443,Win Char2
7780,652,7710,Win Char1
4353,3788,5785,Win Char1
4116,9513,5747,Win Char1
5338,5866,9880,Win Char2
4658,4682,8393,Win Char1
8037,2371,2786,Win Char1
4742,4159,1076,Draw
5316,7858,9455,Win Char1
363,8642,3790,Win Char2
9139,4470,2594,Draw
4192,5194,1023,Draw
9653,5017,9582,Draw
3809,7543,2412,Draw
58,4983,7918,Win Char2
259,7234,4350,Win Char2
3635,621,3145,Win Char1
2464,8990,2254,Win Char1
7878,6614,5763,Win Char1
6803,166,8597,Win Char2
7208,8502,2146,Win Char2
7863,6440,4044,Win Char1
7178,6530,7128,Draw
5036,9236,4221,Win Char2
5015,3301,219,Draw
6492,469,6459,Win Char1
8279,9538,2037,Win Char2
3335,4824,1510,Draw
610,1439,9770,Draw
876,7285,6256,Win Char1
221,2638,9056,Win Char1
796,1397,9173,Win Char1
9811,3578,1069,Win Char1
5327,5411,9974,Draw
2105,3980,6388,Win Char2
8966,8249,7859,Win Char1
1909,9064,9178,Win Char1
7522,6848,2987,Draw
2996,9944,6577,Win Char2
1241,2909,1642,Win Char2
3858,5467,3131,Draw
5019,3161,9847,Win Char2
9865,845,9437,Win Char2
6160,8664,506,Win Char2
9516,6020,4684,Win Char2
7584,617,7203,Draw
9358,2539,4075,Win Char2
4639,1384,2054,Draw
145,5135,5266,Draw
6297,4860,290,Draw
9685,1782,1792,Win Char2
2837,4775,896,Win Char1
2216,1455,4675,Win Char2
3293,6392,9587,Win Char2
1285,9430,9568,Draw
4591,8920,8729,Win Char1
8324,9658,1722,Win Char2
4325,9730,7665,Win Char1
2432,5839,6973,Win Char2
7269,305,7956,Win Char1
7298,4140,4076,Win Char1
3836,6036,584,Win Char1
6657,8659,5618,Win Char1
2145,5404,3976,Win Char1
1545,6861,3900,Win Char1
4662,4270,2920,Draw
9949,5417,2249,Win Char1
123,930,5700,Draw
2578,1121,1155,Win Char2
6322,8605,8767,Win Char2
179,1171,6979,Draw
7483,5256,3519,Win Char1
3340,156,5359,Draw
9949,2182,6287,Win Char1
8835,9633,3250,Draw
9163,1465,2066,Draw
6303,3680,2824,Win Char2
4341,6832,1637,Win Char2
4891,8361,5853,Win Char1
3593,4615,6586,Win Char2
5867,4499,4421,Win Char1
4865,1711,5333,Win Char2
236,9529,3875,Win Char1
7339,5026,109,Win Char1
1279,8812,9757,Draw
1359,6239,3629,Draw
6939,5259,2869,Win Char1
7267,327,7658,Win Char1
3457,5735,2226,Win Char2
8764,5770,2810,Draw
471,9975,3072,Win Char1
1759,6946,2963,Win Char2
4637,775,4155,Win Char1
2522,7841,2764,Draw
8340,7605,5075,Win Char2
3727,3165,203,Win Char2
3853,96,1927,Win Char2
5358,4397,4826,Win Char2
7533,3798,3757,Win Char1
9261,5801,6770,Draw
6765,1692,9245,Draw
9934,5815,6634,Win Char2
9113,3668,1624,Draw
8205,8654,1559,Win Char1
9325,5863,2279,Win Char1
1627,5110,2271,Draw
9383,9101,2583,Win Char1
4972,9319,8416,Draw
9092,5409,7942,Win Char2
4866,7014,5481,Win Char1
114,3386,6212,Win Char2
1012,1683,2355,Draw
5017,4011,5704,Win Char2
4092,6229,8231,Win Char1
1020,802,5275,Win Char2
3956,684,4467,Win Char2
2354,4653,7679,Win Char2
8640,5403,3695,Win Char1
875,9223,2237,Win Char2
735,1875,2977,Win Char1
3727,9659,8355,Win Char1
760,3973,9804,Win Char2
1898,4214,714,Win Char1
5804,6604,2929,Draw
9307,8360,8970,Draw
4888,6789,229,Draw
7571,8175,7291,Draw
4779,5272,2356,Win Char1
6569,1551,7678,Draw
380,2677,5506,Win Char1
4478,7533,4864,Draw
1067,1659,4240,Win Char1
9898,5074,7994,Win Char2
5208,3175,6816,Draw
5905,1375,7707,Draw
2764,8529,399,Win Char2
6003,2788,8410,Draw
3515,5664,1911,Draw
6779,2916,7679,Win Char1
581,6043,2387,Win Char2
2051,8333,9151,Win Char2
7194,9520,7532,Win Char1
1735,3566,7611,Draw
4435,3237,1516,Win Char1
9078,3525,9285,Draw
4372,185,6458,Draw
6093,1039,8808,Win Char1
8444,3034,9415,Win Char2
9028,4530,162,Draw
5557,4663,4728,Win Char2
6089,1776,404,Draw
7124,1146,3268,Win Char1
9410,7434,6060,Draw
4307,5877,2877,Win Char1
7106,9349,4043,Win Char2
2876,2475,1886,Win Char2
8414,6195,5226,Win Char1
5031,1657,2353,Win Char1
1180,5616,870,Draw
8674,8299,9342,Win Char2
1837,8756,603,Win Char2
4561,8692,1035,Draw
6699,4848,4383,Draw
7889,7475,6485,Draw
5038,847,7945,Win Char1
7580,6678,541,Win Char2
8751,9538,4488,Draw
8039,462,2792,Win Char2
7081,2673,4644,Win Char2
8029,1223,3024,Win Char1
521,3359,1318,Draw
8517,7820,6945,Win Char2
6216,1470,2958,Draw
1358,4987,6518,Draw
3590,2599,8506,Draw
8267,5658,7162,Win Char1
2420,9375,1536,Win Char1
4263,1301,4955,Win Char1
1716,6994,6125,Draw
5139,6394,8064,Win Char1
472,302,4337,Win Char1
6873,2822,1276,Draw
6692,728,8140,Draw
9399,8170,8351,Draw
8419,2405,3437,Win Char1
505,8324,9786,Draw
2930,4957,6453,Win Char2
7416,3589,7727,Win Char2
7669,6518,2222,Win Char2
9846,4091,4689,Win Char1
1792,8203,8349,Win Char1
1566,4126,9037,Win Char1
3840,5894,3265,Draw
2837,7447,1196,Draw
5466,4050,7993,Draw
8534,9589,7518,Win Char1
4457,8468,5820,Draw
2758,2358,2102,Win Char1
3331,3637,5332,Win Char2
58,1361,4224,Draw
5328,8286,584,Win Char2
2599,1714,932,Win Char1
1177,6717,5294,Win Char2
9989,7624,4409,Draw
9588,1448,312,Win Char1
3639,7009,7802,Win Char2
1313,5237,3692,Win Char1
6133,4380,8564,Win Char1
5996,9307,8561,Win Char2
7686,8027,9309,Draw
9372,4534,1993,Win Char1
3292,1225,3182,Win Char1
1773,9936,3929,Draw
7004,7163,2115,Win Char2
1924,954,5246,Draw
7785,5401,6275,Win Char1
331,6614,1851,Win Char2
8634,3848,1388,Draw
7470,8294,4923,Win Char2
171,6456,392,Draw
635,7791,1300,Win Char2
4891,7342,4815,Win Char2
5650,1543,1215,Draw
2616,8424,8092,Draw
9901,3958,6057,Win Char1
1722,8587,9118,Win Char2
3956,5983,2837,Win Char2
80,5476,6808,Win Char2
8343,8984,8263,Draw
2201,5960,7013,Win Char1
5749,5565,9209,Draw
4491,4028,4172,Win Char2
9446,154,9232,Draw
4768,5028,2707,Draw
3568,7203,2633,Draw
6037,6928,2812,Win Char1
5070,6386,1709,Win Char1
4642,1972,4766,Draw
5627,4035,5614,Draw
4589,7566,9957,Win Char1
962,1887,2969,Draw
8169,4870,3300,Win Char2
7002,7917,4417,Draw
6976,8165,2937,Win Char1
2425,9626,1641,Win Char2
6588,2998,8123,Win Char2
6926,2645,5065,Draw
4168,3099,1648,Draw
4093,99,8468,Win Char2
8693,7219,7080,Draw
748,9040,3243,Win Char2
6583,4574,3045,Draw
3785,8876,6085,Draw
3530,2597,9772,Win Char2
350,7832,1680,Win Char1
1371,1597,7390,Draw
5635,1046,2319,Win Char1
1305,3555,8829,Win Char2
898,2161,4291,Draw
8839,4875,647,Win Char2
6752,6465,8389,Draw
1222,6976,3487,Win Char2
253,7467,5326,Draw
7298,791,1103,Win Char2
4973,1737,2607,Draw
9553,6862,6968,Draw
9608,1919,4557,Draw
2445,5556,1960,Win Char1
2501,2701,781,Win Char1
1678,1724,48,Win Char1
7504,3830,1095,Win Char1
5160,9324,9033,Draw
6255,9186,7983,Win Char1
2774,6250,9672,Win Char2
5636,1110,4313,Win Char1
4828,8791,7365,Win Char2
1788,5063,9843,Draw
9253,3990,4657,Draw
6656,8113,6130,Draw
9249,8179,6770,Win Char1
2438,9411,4835,Draw
8252,3007,8156,Draw
1044,4790,105,Win Char2
1793,1340,9274,Win Char1
1809,3573,8655,Draw
4486,9026,4856,Win Char1
2944,7516,3738,Win Char1
2909,1276,8209,Draw
9691,1443,8845,Win Char2
3700,5313,6634,Win Char2
1331,7196,553,Win Char1
4099,4083,8197,Draw
4405,7391,5776,Win Char1
1410,32,8193,Win Char1
2119,4578,7564,Draw
1829,6718,300,Win Char1
8019,3253,3930,Draw
678,1372,6721,Win Char2
5277,7601,9420,Draw
3305,6274,9338,Win Char1
2757,9628,9717,Win Char2
843,8658,3897,Win Char1
4304,8224,3247,Win Char2
7301,51,7855,Win Char2
1143,723,3330,Win Char1
5647,1534,8837,Draw
6522,6853,1060,Draw
2691,5502,9761,Win Char2
7263,8939,3213,Win Char1
7931,7400,8777,Draw
9468,1272,5045,Win Char2
2152,2808,7872,Win Char2
4698,501,4550,Win Char1
3205,2771,2325,Win Char2
1208,4703,94,Win Char1
8811,4040,9559,Win Char2
9952,8288,3176,Win Char1
5218,1470,3,Win Char1
4939,9257,9746,Win Char1
6305,4866,6595,Win Char2
7729,6367,4308,Draw
6032,336,880,Draw
3901,4519,8487,Win Char1
9755,893,6684,Win Char2
2662,3243,272,Draw
385,3790,6243,Draw
1204,7801,2854,Draw
3447,2746,5072,Win Char1
7074,3536,3689,Draw
796,9553,6419,Draw
1721,8720,5404,Draw
9701,8881,8275,Win Char1
9472,5173,5712,Win Char2
8750,8302,7353,Win Char1
2815,5013,1267,Draw
5045,6671,4523,Draw
7781,4709,5362,Win Char1
679,1993,5540,Win Char2
5836,1244,2020,Draw
8412,5123,4161,Draw
5226,2135,3543,Draw
4563,3048,3146,Win Char1
4264,6712,9020,Win Char2
9063,8723,9681,Draw
2819,7506,5285,Win Char2
683,2635,7154,Draw
8382,1574,7556,Win Char2
9145,4976,875,Win Char1
3404,496,6857,Win Char2
6962,6313,2263,Draw
2325,8869,6417,Win Char2
3832,4680,4252,Draw
5852,7539,6729,Win Char1
8549,5191,7031,Win Char1
2491,5287,8809,Win Char2
8641,1051,8513,Win Char1
3112,4095,4709,Win Char1
986,6421,9379,Win Char1
597,3237,4605,Win Char2
5173,9663,995,Win Char1
792,7302,6023,Draw
3508,9703,338,Win Char2
4726,4173,373,Win Char1
8823,6315,9553,Win Char2
2398,4234,62,Win Char1
825,7757,6638,Win Char2
3521,3641,7915,Draw
7006,2547,3680,Draw
473,8277,125,Draw
5506,2482,6434,Draw
7797,6360,1289,Win Char1
2663,7875,7008,Draw
8059,2509,7921,Win Char2
6035,2409,4370,Win Char2
3500,8214,9662,Draw
4324,9877,7122,Draw
574,5118,303,Draw
6541,755,6201,Win Char1
4503,8277,464,Draw
9347,3770,347,Win Char1
7644,4509,1639,Win Char1
1087,4451,394,Draw
9830,5352,1433,Win Char2
3451,5334,6468,Win Char1
5197,2631,5150,Win Char2
3638,6941,8127,Win Char1
379,7638,2899,Draw
8002,897,5411,Draw
1837,8492,5252,Win Char2
5142,1899,2421,Win Char2
6021,8307,4662,Draw
7875,3328,2354,Draw
7163,8740,109,Win Char1
2714,9479,9788,Win Char1
5994,3935,1218,Draw
3759,3709,1899,Win Char1
9344,7618,5356,Draw
103,938,2094,Draw
1488,1808,6165,Win Char2
9354,5759,196,Win Char2
8102,7002,9117,Draw
682,4548,7249,Draw
8446,8933,504,Win Char1
1520,8625,8912,Draw
5105,7265,1102,Draw
9565,6592,9371,Win Char2
1550,1668,155,Win Char2
2698,3993,7665,Win Char2
7247,7626,7361,Win Char2
1600,9398,3345,Draw
7564,2206,2063,Win Char2
1946,7967,457,Draw
3895,6722,9461,Win Char1
4499,9997,7297,Win Char1
5957,4969,1093,Draw
1072,2895,3864,Win Char2
3003,1716,4435,Win Char2
2883,9209,3621,Win Char1
7283,8877,6941,Win Char1
7794,9106,6222,Win Char2
6785,4443,8231,Win Char2
1953,5840,517,Draw
783,5303,8179,Win Char2
9440,8669,7150,Draw
7200,4825,6074,Win Char1
1904,9648,8461,Win Char1
9740,4693,5222,Win Char2
9228,3156,6075,Draw
3381,7291,4287,Win Char1
2694,4123,6194,Win Char1
5909,1634,541,Draw
6134,7918,4450,Draw
1539,6836,3900,Win Char1
4866,360,815,Win Char2
2774,2876,2214,Win Char2
5134,5576,8814,Win Char2
859,1043,7222,Draw
1483,7536,4671,Win Char1
3808,8461,2097,Win Char2
4310,8668,1727,Draw
3772,3145,3926,Draw
4369,7392,702,Draw
5207,2678,2140,Win Char2
4525,4505,5521,Draw
4583,1976,5178,Draw
5350,6212,1917,Win Char1
9063,175,7168,Win Char1
2009,7464,5543,Win Char1
457,9149,1565,Win Char2
872,6442,698,Draw
2981,8038,3559,Win Char1
2539,7876,2725,Win Char1
8689,4362,4737,Win Char1
5641,7218,1416,Draw
3265,2446,5088,Win Char2
8019,9631,1595,Draw
1905,2749,1689,Win Char1
688,933,5194,Win Char2
2328,7833,3077,Win Char1
3139,239,4022,Win Char1
2600,1590,4423,Win Char1
5964,4687,385,Win Char2
4633,9547,4036,Win Char2
5475,987,6960,Win Char1
5112,3710,4912,Win Char1
4411,6211,3368,Win Char2
8330,426,1051,Win Char1
9293,7720,2565,Draw
5267,7366,7014,Win Char2
9096,1531,5596,Win Char1
2544,6352,347,Draw
2155,4492,1348,Draw
5215,5826,2100,Win Char2
7559,4253,7523,Draw
3177,6144,5906,Win Char1
3514,6230,7403,Draw
9441,1893,5163,Win Char1
8532,7857,134,Draw
1413,6685,4535,Draw
1040,6243,1566,Draw
4501,8096,2993,Draw
1925,4490,7486,Draw
6552,2869,9087,Draw
2270,2515,3563,Win Char1
8081,4915,7810,Draw
3777,567,6117,Win Char1
9436,636,3584,Win Char1
7559,3022,3006,Win Char2
8906,6268,2397,Draw
4681,7042,9311,Draw
6724,2481,3499,Win Char1
1210,5635,6743,Draw
9301,6041,6902,Win Char2
312,1720,1725,Win Char2
9205,1843,1993,Win Char2
4658,1948,5399,Win Char1
2397,6934,3835,Win Char1
6331,2175,1546,Draw
9465,4216,5626,Win Char1
5730,9579,7763,Win Char2
532,5934,7709,Win Char2
4752,7151,9725,Win Char1
6084,716,667,Win Char2
8674,1010,9302,Win Char2
1420,273,1084,Win Char2
1255,3677,2204,Win Char2
4707,7261,3323,Draw
1443,6471,9158,Win Char1
3573,5326,6264,Win Char1
2188,7044,1348,Win Char1
979,3827,6103,Draw
7936,3787,3603,Win Char1
320,1042,9611,Draw
5914,879,9242,Win Char2
1149,3971,9924,Draw
5435,3651,9155,Win Char1
9704,7338,1591,Win Char1
9845,2068,8731,Draw
3471,3291,4607,Draw
758,421,723,Win Char2
9641,6995,6733,Draw
282,9163,2717,Win Char1
5102,1164,1369,Win Char1
4987,223,4280,Draw
2020,752,6265,Draw
2128,9892,8496,Win Char1
2219,7678,4716,Win Char2
4898,2386,300,Win Char2
6141,1026,8351,Draw
59,7494,1044,Win Char2
4890,5593,5755,Win Char2
9152,5057,8040,Win Char2
9385,9002,5646,Draw
7389,4752,632,Win Char2
3385,8221,6375,Win Char2
231,5276,434,Win Char2
7157,1466,6913,Win Char1
362,5358,8755,Draw
3291,9559,6749,Win Char2
889,7101,8428,Draw
2540,2754,525,Win Char2
4940,7468,249,Draw
2425,9894,7463,Win Char2
5404,6922,8100,Draw
2095,8567,8271,Draw
7510,7564,7503,Win Char1
7682,5750,2709,Win Char1
5087,8866,2943,Draw
4555,8673,2989,Draw
1627,2046,6272,Win Char1
5941,212,9849,Draw
1399,9091,9131,Win Char2
6367,7257,6363,Win Char2
717,8322,4233,Win Char1
6331,8111,4298,Win Char1
6757,9541,398,Win Char1
9511,8074,3292,Win Char1
1085,2715,9097,Draw
7047,4937,645,Win Char2
5967,7651,7314,Draw
2114,8201,8644,Win Char2
3778,9372,8072,Win Char2
381,979,5153,Win Char2
2227,7030,7155,Win Char2
9811,9941,8000,Draw
4175,7352,4516,Win Char1
5182,5147,6967,Draw
1227,3515,9302,Win Char2
5952,4905,5341,Draw
3257,6581,576,Win Char2
3593,8489,2604,Win Char2
4360,4803,1595,Win Char2
7853,5981,2265,Win Char2
7274,9382,4824,Win Char1
4507,1531,7990,Win Char2
5890,5677,4470,Win Char1
8506,8193,5845,Draw
7457,9848,5134,Win Char2
6155,8055,7960,Win Char1
9523,1133,114,Win Char1
7384,9811,9844,Draw
175,8857,7600,Win Char1
1098,9826,1154,Win Char2
9642,1097,7864,Win Char2
6996,5918,3521,Draw
7620,7025,3038,Draw
9433,2905,3931,Draw
7927,5217,9803,Win Char1
4137,2506,4342,Win Char1
4716,7280,5864,Win Char1
1624,6776,5892,Win Char1
7276,3545,173,Draw
1447,2691,1548,Draw
7248,8959,1811,Win Char1
1571,9339,1838,Draw
2485,5128,2344,Win Char2
5004,1833,3707,Win Char1
7472,4502,4096,Win Char1
1826,9292,1214,Win Char1
7758,4906,4540,Win Char2
7722,4250,6488,Win Char1
1656,9460,9917,Win Char2
1966,7324,5950,Draw
6964,6030,126,Draw
3320,1773,674,Win Char2
3797,437,6950,Draw
1257,724,2439,Draw
324,726,4876,Win Char2
3381,9811,1239,Draw
5098,4770,3281,Win Char1
8648,7890,4696,Draw
7362,7461,6441,Win Char1
7978,399,4404,Win Char2
447,4524,83,Win Char2
8393,5750,1821,Win Char2
1402,3266,9976,Draw
9931,3398,5883,Win Char2
378,6899,8070,Win Char1
3899,4967,3917,Win Char2
7066,7032,3335,Win Char1
536,8316,3767,Win Char2
5624,4849,2160,Draw
7319,9026,3374,Draw
8390,2941,4713,Win Char1
7941,6770,2001,Win Char1
